product name full,product link,price,review-count,thumbnail,categories,subcategories
Zipp 900 Carbon Tubular Track Disc Wheel,https://www.bike-components.de/en/Zipp/900-Carbon-Tubular-Track-Disc-Wheel-p48968/,"1,343.70 €",,,Wheels,"700c (28"") Wheels"
Zipp 606 Firecrest® Carbon Tubular Wheelset,https://www.bike-components.de/en/Zipp/606-Firecrest-Carbon-Tubular-Wheelset-p48972/,"1,595.80 €",,,Wheels,"700c (28"") Wheels"
Zipp 404 Firecrest® Disc 6-bolt Carbon Tubular Wheelset,https://www.bike-components.de/en/Zipp/404-Firecrest-Disc-6-bolt-Carbon-Tubular-Wheelset-p49813/,"1,763.87 €",,,Wheels,"700c (28"") Wheels"
Zipp 808 Firecrest® Disc 6-bolt Carbon Tubular Wheelset,https://www.bike-components.de/en/Zipp/808-Firecrest-Disc-6-bolt-Carbon-Tubular-Wheelset-p49833/,"1,990.76 €",,,Wheels,"700c (28"") Wheels"
Zipp 606 NSW Carbon Clincher Wheelset,https://www.bike-components.de/en/Zipp/606-NSW-Carbon-Clincher-Wheelset-p50353/,"2,268.07 €",,,Wheels,"700c (28"") Wheels"
"SON Delux + CXP Pro + Sapim Race 28"" Laufrad",https://www.bike-components.de/en/SON/Delux-CXP-Pro-Sapim-Race-28-Laufrad-p51580/,268.07 €,,,Wheels,"700c (28"") Wheels"
Mavic Ksyrium Pro Carbon SL C WTS 6-bolt Disc Wheelset,https://www.bike-components.de/en/Mavic/Ksyrium-Pro-Carbon-SL-C-WTS-6-bolt-Disc-Wheelset-p51863/,"1,343.70 €",,,Wheels,"700c (28"") Wheels"
Zipp 202 NSW Carbon Clincher Wheelset,https://www.bike-components.de/en/Zipp/202-NSW-Carbon-Clincher-Wheelset-p52147/,"2,142.02 €",,,Wheels,"700c (28"") Wheels"
Zipp 202 Firecrest® Disc 6-Loch Carbon Tubular Wheelset,https://www.bike-components.de/en/Zipp/202-Firecrest-Disc-6-Loch-Carbon-Tubular-Wheelset-p52164/,"1,805.88 €",,,Wheels,"700c (28"") Wheels"
Zipp Super-9 Disc Center Lock Carbon Clincher Road Disc Wheel,https://www.bike-components.de/en/Zipp/Super-9-Disc-Center-Lock-Carbon-Clincher-Road-Disc-Wheel-p52172/,"1,595.80 €",,https://static.bike-components.de/cache/p/s1/5/2/Zipp-Super-9-Disc-Center-Lock-Carbon-Clincher-Road-Disc-Wheel-52172-0-1504167664.jpeg,Wheels,"700c (28"") Wheels"
Zipp Super-9 Disc Center Lock Carbon Tubular Road Disc Wheel,https://www.bike-components.de/en/Zipp/Super-9-Disc-Center-Lock-Carbon-Tubular-Road-Disc-Wheel-p52173/,"1,385.71 €",,https://static.bike-components.de/cache/p/s1/5/2/Zipp-Super-9-Disc-Center-Lock-Carbon-Tubular-Road-Disc-Wheel-52173-0-1504167665.jpeg,Wheels,"700c (28"") Wheels"
Easton EA70 SL Disc Center Lock Laufrad,https://www.bike-components.de/en/Easton/EA70-SL-Disc-Center-Lock-Laufrad-p53434/,377.31 €,,https://static.bike-components.de/cache/p/s1/5/3/Easton-EA70-SL-Disc-Center-Lock-Laufrad-53434-0-1494913563.jpeg,Wheels,"700c (28"") Wheels"
NoTubes ZTR Avion Team Disc Center Lock Wheelset - 2017 Model,https://www.bike-components.de/en/NoTubes/ZTR-Avion-Team-Disc-Center-Lock-Wheelset-2017-Model-p57496/,"1,427.73 €",,https://static.bike-components.de/cache/p/s1/5/7/NoTubes-ZTR-Avion-Team-Disc-Center-Lock-Wheelset-2017-Model-57496-0-1498464160.jpeg,Wheels,"700c (28"") Wheels"
DT Swiss ARC 1100 DICUT® DB 80 Road Disc Laufradsatz,https://www.bike-components.de/en/DT-Swiss/ARC-1100-DICUT-DB-80-Road-Disc-Laufradsatz-p57894/,"1,553.78 €",,https://static.bike-components.de/cache/p/s1/5/7/DT-Swiss-ARC-1100-DICUT-DB-80-Road-Disc-Laufradsatz-57894-0-1496142397.jpeg,Wheels,"700c (28"") Wheels"
DT Swiss ARC 1100 DICUT® 62 Road Laufradsatz,https://www.bike-components.de/en/DT-Swiss/ARC-1100-DICUT-62-Road-Laufradsatz-p57896/,"1,553.78 €",1,https://static.bike-components.de/cache/p/s1/5/7/DT-Swiss-ARC-1100-DICUT-62-Road-Laufradsatz-57896-0-1496142398.jpeg,Wheels,"700c (28"") Wheels"
DT Swiss ARC 1100 DICUT® 48 Road Laufradsatz,https://www.bike-components.de/en/DT-Swiss/ARC-1100-DICUT-48-Road-Laufradsatz-p57900/,"1,553.78 €",,https://static.bike-components.de/cache/p/s1/5/7/DT-Swiss-ARC-1100-DICUT-48-Road-Laufradsatz-57900-0-1496142400.jpeg,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 50 Bright Label Carbon Disc Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-50-Bright-Label-Carbon-Disc-Tubular-Wheelset-2018-Model-p57904/,"1,259.66 €",,https://static.bike-components.de/cache/p/s1/5/7/Campagnolo-Bora-One-50-Bright-Label-Carbon-Disc-Tubular-Wheelset-2018-Model-57904-0-1497018629.jpeg,Wheels,"700c (28"") Wheels"
"SON 28 Disc Center Lock + XM 424 Disc + Sapim Race 28"" Laufrad",https://www.bike-components.de/en/SON/28-Disc-Center-Lock-XM-424-Disc-Sapim-Race-28-Laufrad-p57983/,276.47 €,,https://static.bike-components.de/cache/p/s1/5/7/SON-28-Disc-Center-Lock-XM-424-Disc-Sapim-Race-28-Laufrad-57983-0-1507730281.jpeg,Wheels,"700c (28"") Wheels"
DT Swiss PRC 1400 SPLINE® 65 Road Laufradsatz,https://www.bike-components.de/en/DT-Swiss/PRC-1400-SPLINE-65-Road-Laufradsatz-p58096/,"1,301.68 €",,https://static.bike-components.de/cache/p/s1/5/8/DT-Swiss-PRC-1400-SPLINE-65-Road-Laufradsatz-58096-0-1498228230.jpeg,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 35 DB Bright Label Disc Center Lock Wheelset - Model 2018,https://www.bike-components.de/en/Campagnolo/Bora-One-35-DB-Bright-Label-Disc-Center-Lock-Wheelset-Model-2018-p58225/,"1,427.73 €",,https://static.bike-components.de/cache/p/s1/5/8/Campagnolo-Bora-One-35-DB-Bright-Label-Disc-Center-Lock-Wheelset-Model-2018-58225-0-1498730544.jpeg,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 35 DB Dark Label Disc Center Lock Wheelset - Model 2018,https://www.bike-components.de/en/Campagnolo/Bora-One-35-DB-Dark-Label-Disc-Center-Lock-Wheelset-Model-2018-p58226/,"1,427.73 €",,https://static.bike-components.de/cache/p/s1/5/8/Campagnolo-Bora-One-35-DB-Dark-Label-Disc-Center-Lock-Wheelset-Model-2018-58226-0-1510042167.jpeg,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 35 DB Bright Label Center Lock Tubular Wheelset - 2018,https://www.bike-components.de/en/Campagnolo/Bora-One-35-DB-Bright-Label-Center-Lock-Tubular-Wheelset-2018-p58229/,"1,259.66 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 35 Bright Label Carbon Disc Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-35-Bright-Label-Carbon-Disc-Tubular-Wheelset-2018-Model-p58232/,"1,259.66 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 35 Bright Label Carbon Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-35-Bright-Label-Carbon-Wheelset-2018-Model-p58237/,"1,427.73 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora Ultra 50 Bright Label Carbon Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-Ultra-50-Bright-Label-Carbon-Wheelset-2018-Model-p58238/,"2,520.17 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 50 Bright Label Carbon Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-50-Bright-Label-Carbon-Tubular-Wheelset-2018-Model-p58240/,"from  1,763.87€",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 50 Dark Label Carbon Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-50-Dark-Label-Carbon-Tubular-Wheelset-2018-Model-p58241/,"1,931.93 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora Ultra 35 Bright Label Carbon Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-Ultra-35-Bright-Label-Carbon-Wheelset-2018-Model-p58242/,"2,015.97 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora Ultra 35 Dark Label Carbon Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-Ultra-35-Dark-Label-Carbon-Wheelset-2018-Model-p58243/,"2,015.97 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 35 Bright Label Carbon Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-35-Bright-Label-Carbon-Tubular-Wheelset-2018-Model-p58244/,"1,931.93 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 35 Dark Label Carbon Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-35-Dark-Label-Carbon-Tubular-Wheelset-2018-Model-p58245/,"1,931.93 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 80 Bright Label Carbon Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-80-Bright-Label-Carbon-Tubular-Wheelset-2018-Model-p59239/,"2,100.00 €",,,Wheels,"700c (28"") Wheels"
Campagnolo Bora One 80 Dark Label Carbon Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Campagnolo/Bora-One-80-Dark-Label-Carbon-Tubular-Wheelset-2018-Model-p59241/,"2,100.00 €",,,Wheels,"700c (28"") Wheels"
Zipp 808 Firecrest® Carbon Clincher Tubeless Disc 6-Bolt Wheelset,https://www.bike-components.de/en/Zipp/808-Firecrest-Carbon-Clincher-Tubeless-Disc-6-Bolt-Wheelset-p59400/,"2,184.03 €",,https://static.bike-components.de/cache/p/s1/5/9/Zipp-808-Firecrest-Carbon-Clincher-Tubeless-Disc-6-Bolt-Wheelset-59400-0-1503067459.jpeg,Wheels,"700c (28"") Wheels"
Acros A-Wheel Road SP Carbon Wheelset,https://www.bike-components.de/en/Acros/A-Wheel-Road-SP-Carbon-Wheelset-p59609/,"1,133.61 €",,https://static.bike-components.de/cache/p/s1/5/9/Acros-A-Wheel-Road-SP-Carbon-Wheelset-59609-0-1503672007.jpeg,Wheels,"700c (28"") Wheels"
Zipp 606 Firecrest® Disc 6-bolt Carbon Tubular Wheelset,https://www.bike-components.de/en/Zipp/606-Firecrest-Disc-6-bolt-Carbon-Tubular-Wheelset-p59739/,"1,889.92 €",,https://static.bike-components.de/cache/p/s1/5/9/Zipp-606-Firecrest-Disc-6-bolt-Carbon-Tubular-Wheelset-59739-0-1505129158.jpeg,Wheels,"700c (28"") Wheels"
Zipp 606 Firecrest® Carbon Clincher Tubeless Disc 6-bolt Wheelset,https://www.bike-components.de/en/Zipp/606-Firecrest-Carbon-Clincher-Tubeless-Disc-6-bolt-Wheelset-p59746/,"2,142.02 €",,https://static.bike-components.de/cache/p/s1/5/9/Zipp-606-Firecrest-Carbon-Clincher-Tubeless-Disc-6-bolt-Wheelset-59746-0-1505129159.jpeg,Wheels,"700c (28"") Wheels"
Zipp 606 NSW Carbon Clincher Tubeless Disc Center Lock Wheelset,https://www.bike-components.de/en/Zipp/606-NSW-Carbon-Clincher-Tubeless-Disc-Center-Lock-Wheelset-p59747/,"2,394.12 €",,https://static.bike-components.de/cache/p/s1/5/9/Zipp-606-NSW-Carbon-Clincher-Tubeless-Disc-Center-Lock-Wheelset-59747-0-1505129160.jpeg,Wheels,"700c (28"") Wheels"
Mavic Allroad Pro 40 UST WTS Disc 6-bolt Wheelset,https://www.bike-components.de/en/Mavic/Allroad-Pro-40-UST-WTS-Disc-6-bolt-Wheelset-p59834/,755.46 €,,https://static.bike-components.de/cache/p/s1/5/9/Mavic-Allroad-Pro-40-UST-WTS-Disc-6-bolt-Wheelset-59834-0-1507740501.jpeg,Wheels,"700c (28"") Wheels"
Zipp 454 NSW Carbon Tubular Wheelset,https://www.bike-components.de/en/Zipp/454-NSW-Carbon-Tubular-Wheelset-p63547/,"3,192.44 €",,https://static.bike-components.de/cache/p/s1/6/3/Zipp-454-NSW-Carbon-Tubular-Wheelset-63547-0-1523884672.jpeg,Wheels,"700c (28"") Wheels"
Zipp 454 NSW Disc Center Lock Carbon Tubular Wheelset,https://www.bike-components.de/en/Zipp/454-NSW-Disc-Center-Lock-Carbon-Tubular-Wheelset-p63549/,"3,192.44 €",,https://static.bike-components.de/cache/p/s1/6/3/Zipp-454-NSW-Disc-Center-Lock-Carbon-Tubular-Wheelset-63549-0-1523884673.jpeg,Wheels,"700c (28"") Wheels"
Zipp 303 Firecrest® Disc 6-bolt Carbon Tubular Wheelset - 2018 Model,https://www.bike-components.de/en/Zipp/303-Firecrest-Disc-6-bolt-Carbon-Tubular-Wheelset-2018-Model-p63591/,"2,100.00 €",,https://static.bike-components.de/cache/p/s1/6/3/Zipp-303-Firecrest-Disc-6-bolt-Carbon-Tubular-Wheelset-2018-Model-63591-0-1523884675.jpeg,Wheels,"700c (28"") Wheels"
DT Swiss ARC 1100 DICUT® DB 62/80 Road Wheelset,https://www.bike-components.de/en/DT-Swiss/ARC-1100-DICUT-DB-62-80-Road-Wheelset-p64182/,"1,553.78 €",,https://static.bike-components.de/cache/p/s1/6/4/DT-Swiss-ARC-1100-DICUT-DB-62-80-Road-Wheelset-64182-0-1521555226.jpeg,Wheels,"700c (28"") Wheels"
Zipp 808 Firecrest® Carbon Clincher Wheelset - 2018 Model,https://www.bike-components.de/en/Zipp/808-Firecrest-Carbon-Clincher-Wheelset-2018-Model-p64376/,"2,015.97 €",,https://static.bike-components.de/cache/p/s1/6/4/Zipp-808-Firecrest-Carbon-Clincher-Wheelset-2018-Model-64376-0-1527848252.jpeg,Wheels,"700c (28"") Wheels"
Zipp 808 NSW Carbon Clincher Tubeless Wheelset - 2018 Model,https://www.bike-components.de/en/Zipp/808-NSW-Carbon-Clincher-Tubeless-Wheelset-2018-Model-p64386/,"2,520.17 €",,https://static.bike-components.de/cache/p/s1/6/4/Zipp-808-NSW-Carbon-Clincher-Tubeless-Wheelset-2018-Model-64386-0-1528715011.jpeg,Wheels,"700c (28"") Wheels"
Zipp 606 NSW Carbon Clincher Tubeless Wheelset - 2018 Model,https://www.bike-components.de/en/Zipp/606-NSW-Carbon-Clincher-Tubeless-Wheelset-2018-Model-p64400/,"2,352.10 €",,,Wheels,"700c (28"") Wheels"
rie:sel b170 Road 6-bolt Disc Carbon Wheelset - 2018 Model,https://www.bike-components.de/en/rie-sel/b170-Road-6-bolt-Disc-Carbon-Wheelset-2018-Model-p64438/,"1,676.47 €",,,Wheels,"700c (28"") Wheels"
Mavic Cosmic Pro Carbon SL T Center Lock Disc Wheelset - 2019 Model,https://www.bike-components.de/en/Mavic/Cosmic-Pro-Carbon-SL-T-Center-Lock-Disc-Wheelset-2019-Model-p66688/,"1,511.76 €",,,Wheels,"700c (28"") Wheels"
Mavic Cosmic Pro Carbon SL T Wheelset - 2019 Model,https://www.bike-components.de/en/Mavic/Cosmic-Pro-Carbon-SL-T-Wheelset-2019-Model-p66689/,"1,343.70 €",,,Wheels,"700c (28"") Wheels"
Mavic Ksyrium Pro Carbon SL T Wheelset,https://www.bike-components.de/en/Mavic/Ksyrium-Pro-Carbon-SL-T-Wheelset-p66726/,"1,511.76 €",,,Wheels,"700c (28"") Wheels"
"DT Swiss ARC 1400 DICUT Carbon 48/62 Disc Center Lock Road 28"" Wheelset",https://www.bike-components.de/en/DT-Swiss/ARC-1400-DICUT-Carbon-48-62-Disc-Center-Lock-Road-28-Wheelset-p67246/,"1,301.68 €",,,Wheels,"700c (28"") Wheels"
"DT Swiss ARC 1400 DICUT Carbon 62/80 Road 28"" Wheelset",https://www.bike-components.de/en/DT-Swiss/ARC-1400-DICUT-Carbon-62-80-Road-28-Wheelset-p67247/,"1,301.68 €",,,Wheels,"700c (28"") Wheels"
Ritchey WCS Zeta Disc Center Lock Laufradsatz Modell 2019,https://www.bike-components.de/en/Ritchey/WCS-Zeta-Disc-Center-Lock-Laufradsatz-Modell-2019-p68510/,528.57 €,,,Wheels,"700c (28"") Wheels"
Ritchey WCS Zeta Laufradsatz Modell 2019,https://www.bike-components.de/en/Ritchey/WCS-Zeta-Laufradsatz-Modell-2019-p68511/,528.57 €,,,Wheels,"700c (28"") Wheels"
NoTubes Tyre Sealant,https://www.bike-components.de/en/NoTubes/Tyre-Sealant-p51236/,from 9.66€,37,https://static.bike-components.de/cache/p/s1/5/1/NoTubes-Tyre-Sealant-51236-0-1488907899.jpeg,Wheels,Tubeless Accessories
Schwalbe Doc Blue Professional Tyre Sealant,https://www.bike-components.de/en/Schwalbe/Doc-Blue-Professional-Tyre-Sealant-p15296/,from 4.19€,66,https://static.bike-components.de/cache/p/s1/1/5/Schwalbe-Doc-Blue-Professional-Tyre-Sealant-15296-0-1488907834.jpeg,Wheels,Tubeless Accessories
bc basic Tubeless Valves - 2 Pack,https://www.bike-components.de/en/bc-basic/Tubeless-Valves-2-Pack-p52470/,8.40 €,26,https://static.bike-components.de/cache/p/s1/5/2/bc-basic-Tubeless-Valves-2-Pack-52470-0-1484668095.jpeg,Wheels,Tubeless Accessories
Schwalbe Tubeless Valves,https://www.bike-components.de/en/Schwalbe/Tubeless-Valves-p41401/,12.56 €,39,https://static.bike-components.de/cache/p/s1/4/1/Schwalbe-Tubeless-Valves-41401-0-1481257450.jpeg,Wheels,Tubeless Accessories
tune One Shot Tyre Sealant,https://www.bike-components.de/en/tune/One-Shot-Tyre-Sealant-p49157/,from 5.00€,21,https://static.bike-components.de/cache/p/s1/4/9/tune-One-Shot-Tyre-Sealant-49157-0-1488907838.jpeg,Wheels,Tubeless Accessories
DT Swiss Tubeless Valve for MTB Tubeless Kits,https://www.bike-components.de/en/DT-Swiss/Tubeless-Valve-for-MTB-Tubeless-Kits-p16219/,7.55 €,15,https://static.bike-components.de/cache/p/s1/1/6/DT-Swiss-Tubeless-Valve-for-MTB-Tubeless-Kits-16219-0-1481268578.jpeg,Wheels,Tubeless Accessories
Schwalbe Tubeless Rim Tape,https://www.bike-components.de/en/Schwalbe/Tubeless-Rim-Tape-p41400/,from 14.24€,29,https://static.bike-components.de/cache/p/s1/4/1/Schwalbe-Tubeless-Rim-Tape-41400-0-1481260425.jpeg,Wheels,Tubeless Accessories
e*thirteen Tire Plasma,https://www.bike-components.de/en/e-thirteen/Tire-Plasma-p50564/,from 3.32€,13,https://static.bike-components.de/cache/p/s1/5/0/e-thirteen-Tire-Plasma-50564-0-1553699371.jpeg,Wheels,Tubeless Accessories
"DT Swiss Tubeless Ready Rim Tape, 10 m",https://www.bike-components.de/en/DT-Swiss/Tubeless-Ready-Rim-Tape-10-m-p42198/,14.24 €,16,https://static.bike-components.de/cache/p/s1/4/2/DT-Swiss-Tubeless-Ready-Rim-Tape-10-m-42198-0-1481268510.jpeg,Wheels,Tubeless Accessories
NoTubes Race Sealant - 2017 Model,https://www.bike-components.de/en/NoTubes/Race-Sealant-2017-Model-p50311/,27.72 €,13,https://static.bike-components.de/cache/p/s1/5/0/NoTubes-Race-Sealant-2017-Model-50311-0-1488907898.jpeg,Wheels,Tubeless Accessories
Continental RevoSealant Tire Sealant,https://www.bike-components.de/en/Continental/RevoSealant-Tire-Sealant-p32829/,from 4.16€,16,https://static.bike-components.de/cache/p/s1/3/2/Continental-RevoSealant-Tire-Sealant-32829-0-1488907835.jpeg,Wheels,Tubeless Accessories
bc basic Adhesive Tubeless Rim Tape,https://www.bike-components.de/en/bc-basic/Adhesive-Tubeless-Rim-Tape-p55090/,6.30 €,22,https://static.bike-components.de/cache/p/s1/5/5/bc-basic-Adhesive-Tubeless-Rim-Tape-55090-0-1488271856.jpeg,Wheels,Tubeless Accessories
Schwalbe Valve Extensions,https://www.bike-components.de/en/Schwalbe/Valve-Extensions-p41402/,from 3.32€,2,,Wheels,Tubeless Accessories
Schwalbe Universal MTB Tubeless Kit,https://www.bike-components.de/en/Schwalbe/Universal-MTB-Tubeless-Kit-p52416/,31.89 €,4,,Wheels,Tubeless Accessories
tune Road Tubeless Valve,https://www.bike-components.de/en/tune/Road-Tubeless-Valve-p41946/,from 5.46€,2,,Wheels,Tubeless Accessories
Bundle bc Tubeless Kit + NoTubes Tire Sealant,https://www.bike-components.de/en/Bundle/bc-Tubeless-Kit-NoTubes-Tire-Sealant-p55798/,25.17 €,5,,Wheels,Tubeless Accessories
Muc-Off No Puncture Hassle Tyre Sealant,https://www.bike-components.de/en/Muc-Off/No-Puncture-Hassle-Tyre-Sealant-p65662/,from 10.04€,2,,Wheels,Tubeless Accessories
Muc-Off MTB Tubeless Valve,https://www.bike-components.de/en/Muc-Off/MTB-Tubeless-Valve-p68169/,18.91 €,,,Wheels,Tubeless Accessories
NoTubes Refill Syringe,https://www.bike-components.de/en/NoTubes/Refill-Syringe-p11145/,7.98 €,15,,Wheels,Tubeless Accessories
Schwalbe Easy Fit Tire Assembly Liquid,https://www.bike-components.de/en/Schwalbe/Easy-Fit-Tire-Assembly-Liquid-p13831/,from 3.32€,28,,Wheels,Tubeless Accessories
NoTubes Stan's Yellow Rim Tape - 9.2 m,https://www.bike-components.de/en/NoTubes/Stan-s-Yellow-Rim-Tape-9-2-m-p18289/,from 9.20€,29,,Wheels,Tubeless Accessories
tune MTB Tubeless Valve,https://www.bike-components.de/en/tune/MTB-Tubeless-Valve-p41945/,9.20 €,12,,Wheels,Tubeless Accessories
MarshGuard FCK Flats Durchschlagschutz,https://www.bike-components.de/en/MarshGuard/FCK-Flats-Durchschlagschutz-p66487/,20.97 €,3,,Wheels,Tubeless Accessories
NoTubes Tubeless Presta (SV) Universal Mountain Valve - 2 Pack,https://www.bike-components.de/en/NoTubes/Tubeless-Presta-SV-Universal-Mountain-Valve-2-Pack-p29365/,10.88 €,23,,Wheels,Tubeless Accessories
"CushCore 27.5"" Tyre Insert Kit",https://www.bike-components.de/en/CushCore/27-5-Tyre-Insert-Kit-p62967/,130.25 €,2,https://static.bike-components.de/cache/p/s1/6/2/CushCore-27-5-Tyre-Insert-Kit-62967-0-1520432785.jpeg,Wheels,Tubeless Accessories
"CushCore 29"" Tyre Insert Kit",https://www.bike-components.de/en/CushCore/29-Tyre-Insert-Kit-p62969/,130.25 €,1,https://static.bike-components.de/cache/p/s1/6/2/CushCore-29-Tyre-Insert-Kit-62969-0-1520432786.jpeg,Wheels,Tubeless Accessories
NoTubes Universal Mountain Schrader Tubeless Valve - 1 Valve,https://www.bike-components.de/en/NoTubes/Universal-Mountain-Schrader-Tubeless-Valve-1-Valve-p46013/,3.78 €,10,https://static.bike-components.de/cache/p/s1/4/6/NoTubes-Universal-Mountain-Schrader-Tubeless-Valve-1-Valve-46013-0-1481259982.jpeg,Wheels,Tubeless Accessories
"e*thirteen Tubeless Rim Tape, 8 m",https://www.bike-components.de/en/e-thirteen/Tubeless-Rim-Tape-8-m-p50562/,12.56 €,5,https://static.bike-components.de/cache/p/s1/5/0/e-thirteen-Tubeless-Rim-Tape-8-m-50562-0-1481262496.jpeg,Wheels,Tubeless Accessories
Huck Norris Puncture Prevention Inserts,https://www.bike-components.de/en/Huck-Norris/Puncture-Prevention-Inserts-p54416/,56.26 €,6,https://static.bike-components.de/cache/p/s1/5/4/Huck-Norris-Puncture-Prevention-Inserts-54416-0-1491389082.jpeg,Wheels,Tubeless Accessories
Bundle bc Tubeless Kit + Schwalbe Doc Blue Professional Tyre Sealant,https://www.bike-components.de/en/Bundle/bc-Tubeless-Kit-Schwalbe-Doc-Blue-Professional-Tyre-Sealant-p55797/,25.17 €,2,https://static.bike-components.de/cache/p/s1/5/5/Bundle-bc-Tubeless-Kit-Schwalbe-Doc-Blue-Professional-Tyre-Sealant-55797-0-1488907848.jpeg,Wheels,Tubeless Accessories
e*thirteen Tubeless Valves - 2 pcs.,https://www.bike-components.de/en/e-thirteen/Tubeless-Valves-2-pcs-p56073/,25.17 €,3,https://static.bike-components.de/cache/p/s1/5/6/e-thirteen-Tubeless-Valves-2-pcs--56073-0-1486728305.jpeg,Wheels,Tubeless Accessories
Mavic UST Valve,https://www.bike-components.de/en/Mavic/UST-Valve-p59914/,7.52 €,,https://static.bike-components.de/cache/p/s1/5/9/Mavic-UST-Valve-59914-0-1510221423.jpeg,Wheels,Tubeless Accessories
DT Swiss Tubeless Valves for Road Tubeless Kit,https://www.bike-components.de/en/DT-Swiss/Tubeless-Valves-for-Road-Tubeless-Kit-p34948/,7.98 €,,https://static.bike-components.de/cache/p/s1/3/4/DT-Swiss-Tubeless-Valves-for-Road-Tubeless-Kit-34948-0-1481258736.jpeg,Wheels,Tubeless Accessories
milKit Tubeless Compact Service Kit,https://www.bike-components.de/en/milKit/Tubeless-Compact-Service-Kit-p44725/,from  39.45€,17,https://static.bike-components.de/cache/p/s1/4/4/milKit-Tubeless-Compact-Service-Kit-44725-0-1529914653.jpeg,Wheels,Tubeless Accessories
