id,product_name_full,context_name,service_name,emds1,emds2,emds3,emds4,emds5,emds6,emds7,emds8,emds9,emds10,emds11,emds12,emds13,emds14,emds15,emds16,emds17,emds18,emds19,emds20,emds21,emds22,emds23,emds24,emds25,emds26,emds27,emds28,emds29,emds30,emds31,emds32,emds33,emds34,emds35,emds36,emds37,emds38,emds39,emds40,emds41,emds42,emds43,emds44,emds45,emds46,emds47,emds48,emds49,emds50,emds51,emds52,emds53,emds54,emds55,emds56,emds57,emds58,emds59,emds60,emds61,emds62,emds63,emds64
11918,Shimano FD-R8000 2-/11-speed Ultegra Front Derailleur,null,null,0.014572,0.119657,-0.045537,0.14441,-0.017377,0.149704,0.130536,-0.177666,-0.159252,-0.262661,-0.465217,0.159339,-0.234015,-0.045231,0.210623,0.1373,0.07857,-0.213838,0.422941,0.418494,-0.573181,0.015519,0.139507,0.768107,0.109638,0.505577,0.152375,0.000391,-0.671852,-0.41612,-0.048736,0.124113,0.154302,0.058134,0.528472,0.033558,0.082524,0.027046,-0.037778,0.101714,-0.469498,0.014894,0.255614,-0.139268,-0.435588,0.001903,0.245735,0.485784,0.167359,0.006544,0.369339,0.520835,-0.273219,0.202616,-0.397094,0.307986,0.303014,-0.065225,0.352938,-0.320578,-0.114602,-0.106965,0.26374,-0.772424
11924,SRAM X9 High Direct Mount 3-/9-speed Front Derailleur - Closeout,null,null,-0.222001,0.41926,-0.024379,-0.156084,0.039565,-0.121358,0.339173,0.016234,-0.285122,0.294008,0.038307,-0.090921,0.048535,0.004386,-0.106524,0.081583,0.052645,0.305646,-0.005361,0.077126,-0.134317,-0.172037,-0.023296,-0.151921,-0.387204,0.3708,-0.201054,0.191905,0.059534,-0.029169,0.035766,-0.295251,0.123415,-0.02382,-0.325371,-0.0064,0.059851,0.014129,0.211987,0.196071,-0.50163,0.100841,0.024764,0.012051,0.063653,-0.130089,0.119129,0.206703,-0.264021,-0.129876,0.293617,0.518276,0.068979,-0.092463,0.00757,0.105372,-0.032857,0.033881,0.111579,-0.191786,-0.209057,-0.12667,-0.264059,-0.259429
11940,SRAM X5 3-/9-speed Front Derailleur - Closeout,null,null,-0.022995,-0.000391,-0.114785,0.021064,-0.018346,0.12099,0.006845,-0.115075,-0.184617,-0.377027,-0.382988,0.347401,-0.140194,-0.007541,0.27715,0.228914,-0.103384,-0.061413,0.457783,0.295178,-0.501026,-0.035434,0.050429,0.779373,0.138999,0.499107,0.276224,0.088462,-0.649691,-0.452884,-0.216453,0.246621,0.139794,0.056213,0.626617,0.195399,0.097317,0.001789,0.018329,-0.064286,-0.361592,0.011211,0.361034,-0.084578,-0.365825,-0.044272,0.159157,0.278003,0.097216,-0.144071,0.377164,0.416732,-0.082892,0.378336,-0.267956,0.403456,0.290909,-0.228301,0.394811,-0.121883,-0.163335,0.062482,0.359609,-0.785572
12024,"Marzocchi Bomber Z1 29"" 51 Offset Boost Federgabel",null,null,0.044495,0.354628,0.028333,-0.31863,0.009492,-0.099122,0.052252,0.107204,-0.397581,0.28984,-0.047652,0.108358,0.086787,-0.018808,-0.154605,-0.050266,-0.030891,0.305676,0.203422,-0.05214,-0.228997,-0.018534,-0.012619,-0.324424,-0.003662,0.171755,-0.350697,0.103523,0.149656,-0.1606,-0.102439,-0.181059,0.098978,0.195938,-0.209544,0.107947,0.240361,0.163547,0.204562,0.10516,-0.551336,0.113441,-0.015331,-0.23929,-0.011596,-0.26347,0.017357,0.368908,-0.28505,-0.163534,0.182347,0.392073,0.003771,-0.112906,0.06361,0.200757,0.228745,-0.070724,0.315023,0.019065,-0.069797,0.008862,-0.089953,-0.390627
12150,"Marzocchi Bomber 58 27,5"" Federgabel",null,null,0.282035,0.164886,0.050925,-0.093957,-0.283505,0.103707,0.106951,-0.040832,0.116295,0.017381,0.112731,0.209726,0.647016,-0.034837,0.256348,-0.096111,-0.106117,0.102536,0.307513,-0.243659,-0.06156,-0.429488,0.405585,0.000387,-0.37558,-0.129499,-0.164042,-0.101477,0.55474,-0.105811,-0.12399,-0.022422,0.07104,-0.067389,-0.072253,0.299415,0.310457,0.173797,0.270054,0.000369,-0.311242,-0.450565,0.187379,-0.258539,-0.156932,0.023995,-0.225932,0.618491,-0.039126,-0.416208,0.629976,0.334539,-0.106277,-0.42236,-0.277644,-0.209708,0.42751,0.199671,0.273396,-0.281847,0.053396,0.41426,-0.242933,-0.56699
12152,"RockShox Recon RL Solo Air 27.5"" Suspension Fork - 2019 Model",null,null,-0.271484,-0.158832,-0.251503,-0.405353,-0.077818,0.174442,-0.645372,-0.13519,-0.008235,-0.15832,0.219251,0.386282,0.325001,0.280176,-0.032126,0.00103,-0.22034,-0.241164,0.375534,-0.125516,-0.073241,0.185302,0.564965,0.432681,0.087549,0.989402,-0.037178,-0.416479,-0.283194,-0.033968,-0.143356,0.49688,0.432627,-0.324184,0.161421,-0.283581,-0.37987,-0.286566,-0.752073,-0.305058,-0.062851,-0.17366,0.151288,0.190646,0.286925,-0.499806,0.085198,0.13855,0.193766,-0.180341,0.186356,0.084784,0.036032,-0.19569,0.094083,-0.058192,-0.285857,0.025507,0.011801,-0.309006,-0.143693,-0.076069,-0.393913,0.26936
12159,"Marzocchi Bomber Z1 Boost 27,5"" Federgabel",null,null,0.143515,0.103424,-0.145967,-0.005561,-0.195147,-0.023454,0.178588,-0.211467,0.049834,0.075709,0.263385,0.028913,0.425175,0.008255,0.268403,-0.210222,-0.080608,-0.110642,0.156556,-0.008019,0.035382,-0.374779,0.436099,0.022038,-0.498718,-0.025342,-0.277027,-0.05947,0.58461,-0.210038,-0.057431,-0.251602,-0.06891,-0.181417,-0.161494,0.344363,0.357131,0.09211,0.191116,0.23972,-0.370202,-0.230158,0.149597,-0.227763,-0.259516,-0.01124,-0.230844,0.54278,-0.14332,-0.429666,0.705625,0.487947,-0.118497,-0.384512,-0.471828,-0.136819,0.272683,0.099888,0.125446,-0.253315,-0.004994,0.273401,-0.383464,-0.573243
12285,"RockShox Recon Silver TK Solo Air 26"" Suspension Fork - 2018 Model",null,null,-0.003557,0.306278,-0.049223,-0.248122,0.092855,-0.257654,0.056038,0.019206,-0.47134,0.313219,-0.046852,-0.112611,0.16493,-0.107515,-0.147318,-0.012746,-0.0548,0.500161,0.090375,0.134222,-0.239722,-0.152505,0.220381,-0.28045,-0.368735,0.265511,0.011092,0.054307,0.179507,-0.012068,-0.387679,-0.170327,0.021445,0.18558,-0.176669,0.082754,0.160506,0.142113,0.372994,-0.036085,-0.372267,0.088131,-0.062783,-0.175894,0.010451,-0.242496,-0.016905,0.146871,-0.190898,-0.016803,0.328258,0.297857,-0.025705,0.010924,0.011392,0.110693,0.24144,0.08748,0.105208,-0.09831,-0.121059,-0.193369,-0.037934,-0.298504
12292,"RockShox BoXXer World Cup Solo Air 42 Offset 26"" Suspension Fork - Closeout",null,null,-0.141369,0.317137,-0.092758,-0.288154,0.107819,-0.164089,0.17687,0.010068,-0.293298,0.298953,0.145119,-0.022313,0.225233,0.073207,-0.048642,0.284226,-0.064851,0.232434,-0.026919,-0.01456,0.044381,-0.227377,0.105209,-0.029522,-0.333848,0.255177,0.001263,-0.002416,0.183848,0.056762,-0.146295,-0.225048,0.192224,0.112804,-0.077703,0.240016,-0.092895,0.081605,0.370971,0.070947,-0.423501,-0.013439,-0.129217,0.048965,0.094853,-0.106032,-0.108169,0.177909,-0.128851,-0.195359,0.195895,0.251426,0.04679,-0.0269,-0.037413,0.00975,0.085195,-0.044726,0.266461,-0.173325,-0.132062,-0.136818,-0.295335,-0.291965
12318,RockShox Suspension Fork Pump - 20 bar,null,null,-0.296256,-0.035682,-0.051139,0.013243,-0.208323,0.250662,-0.333189,0.107967,0.150656,-0.307833,0.002664,0.355766,0.123079,0.139707,-0.091951,-0.476118,0.163232,0.290048,-0.022889,-0.279534,0.027461,0.072795,0.445779,0.049941,-0.183789,0.631686,0.07546,-0.271336,-0.155956,0.319455,-0.232063,-0.117704,0.089442,0.300236,0.248986,-0.127002,-0.274588,-0.114291,-0.324454,0.010395,-0.259765,0.191815,0.231928,-0.059836,-0.036476,-0.401852,0.132197,0.27225,0.025608,-0.416274,0.081864,0.358848,0.229423,-0.31789,-0.221206,-0.018285,-0.202143,0.062849,-0.146646,0.234112,0.120332,-0.179243,-0.031518,0.028848
12344,"Salsa Firestarter Disc only 29"" Starrgabel",null,null,-0.036791,0.147834,-0.266044,-0.275782,0.079307,-0.155694,0.077589,-0.00167,-0.21256,0.264714,-0.207003,-0.090739,0.250746,-0.035278,-0.069163,0.121459,-0.326669,0.263097,0.128552,-0.070773,-0.04782,-0.190083,-0.055279,-0.225468,-0.204016,0.405682,-0.117612,0.161398,-0.009602,0.016946,-0.198998,-0.073132,-0.014233,-0.042372,-0.366202,0.061689,-0.031212,0.000327,0.330276,0.103758,-0.370001,0.063157,0.071568,-0.048745,0.034043,-0.308764,0.075999,0.097596,-0.227399,-0.143419,0.075431,0.468942,0.040307,0.126505,-0.029988,-0.141545,0.004022,0.040056,0.258703,-0.13597,-0.15768,-0.074475,-0.132374,-0.207476
12352,Ritchey WCS Carbon Road Gabel - Auslaufmodell,null,null,-0.14924,0.289358,-0.153533,-0.199012,0.007238,-0.109197,0.21056,-0.128559,-0.172285,0.089136,-0.048474,0.014128,0.236155,-0.020244,-0.035111,0.213957,-0.344719,0.297739,0.024501,-0.029968,-0.052266,-0.075599,0.054992,-0.219103,-0.253931,0.330883,0.037084,0.116698,0.116729,-0.003125,-0.190931,-0.171941,0.031676,0.020938,-0.254284,-0.02305,0.111366,0.181095,0.112869,-0.061134,-0.648726,-0.12308,-0.029329,0.094051,0.098967,-0.190554,0.021325,0.078469,-0.024229,-0.029496,0.238581,0.259014,0.149157,-0.009364,-0.013439,0.021648,0.05314,0.190256,0.19329,-0.24106,-0.286626,-0.034224,-0.133656,-0.198333
12378,RockShox Charger 2.1 RC2 Upgrade Kit for Lyrik B1+ / Yari A1+ as of 2016,null,null,-0.215127,0.249906,-0.028445,-0.143612,-0.020633,-0.047654,0.145176,0.101064,-0.349052,0.227938,-0.037293,-0.055423,0.305228,-0.123588,-0.238962,0.343998,-0.278061,0.244198,0.068978,0.074523,0.095414,-0.257341,-0.093829,-0.087623,-0.23881,0.38158,0.086176,0.210091,0.098578,0.059384,-0.141938,-0.024574,-0.076871,0.006412,-0.178841,-0.176849,0.051175,0.050378,0.278684,0.000431,-0.223333,0.038088,-0.133287,0.008917,0.099388,-0.141769,-0.077263,0.176983,-0.203641,-0.249965,0.331817,0.50135,0.059841,0.006596,-0.071077,-0.067471,-0.152059,0.009218,0.289223,-0.517086,-0.129834,-0.220002,-0.186526,-0.386311
12382,RockShox Solo Air Air Shaft Pike / Lyrik / Yari,null,null,-0.20685,0.124442,-0.154229,-0.020695,0.230273,-0.168802,-0.01251,0.041158,-0.182622,-0.127753,-0.013331,0.077741,0.106126,0.013828,-0.03591,0.359396,-0.246582,0.097464,0.360231,-0.040311,-0.130772,-0.190459,0.06932,0.248215,0.20886,0.168564,0.25724,0.221755,-0.201042,-0.225265,-0.120287,0.067167,0.02033,0.124692,0.304586,-0.052233,-0.297279,0.384248,0.166684,0.21435,-0.089973,0.156677,0.084162,-0.097071,0.011429,-0.072867,0.060835,0.338633,-0.359852,-0.084095,0.328821,0.367808,-0.233217,0.142051,-0.040915,-0.000244,0.228922,-0.059267,0.708531,-0.36952,0.027736,-0.057223,-0.154098,-0.582994
12383,RockShox PopLoc Remote Lever,null,null,-0.200659,-0.159037,0.153087,-0.443531,-0.021504,-0.016851,-0.006897,-0.163579,-0.092883,-0.061794,0.069285,0.139945,-0.043277,-0.00546,0.058014,-0.36593,0.208809,0.30554,-0.097442,-0.190915,-0.239461,-0.083479,0.226637,-0.061374,-0.299825,0.428448,0.020759,-0.003379,-0.010846,-0.035245,-0.228075,-0.062868,0.259584,0.157172,-0.090025,0.340834,0.072422,0.047443,0.344727,-0.191402,-0.268863,0.154932,0.052208,-0.015868,0.104844,-0.283941,0.003009,0.127368,0.283808,-0.286252,-0.044573,0.455619,0.271522,0.195764,-0.07726,-0.243046,0.084645,0.189386,-0.01518,0.22754,-0.17168,0.183262,-0.012535,0.065889
12387,Fox Racing Shox Topcap Interface Parts for FIT4 Suspension Fork Models as of 2016,null,null,0.156923,0.013306,0.007683,-0.046062,-0.377893,0.098715,0.000415,-0.220526,0.00135,-0.092702,0.187121,0.27357,0.476095,0.093486,0.247922,-0.09061,-0.306601,-0.016019,0.229465,-0.120981,0.041723,-0.294366,0.542271,-0.045463,-0.463934,-0.167563,-0.160138,-0.04412,0.505045,-0.124238,-0.108678,-0.072144,-0.145861,-0.154031,-0.077898,0.164395,0.222718,0.202602,0.291712,0.045746,-0.450206,-0.442303,0.144029,-0.260249,-0.121829,-0.153755,-0.189642,0.600204,-0.200364,-0.428312,0.478746,0.212384,-0.197714,-0.534029,-0.285163,-0.171069,0.319524,0.151642,0.140539,-0.299471,-0.052362,0.346474,-0.209412,-0.596831
12389,Fox Racing Shox 34 FIT4 Damping Cartridge / Upgrade Cartridge,null,null,-0.047112,0.244053,-0.123834,-0.269596,-0.137599,-0.082348,0.145408,0.123064,-0.113071,0.321246,-0.163253,0.020101,0.196452,-0.243069,-0.063446,0.28858,-0.154751,0.257014,0.230262,0.031943,-0.206386,-0.220851,0.235576,-0.149965,-0.302132,0.435969,-0.130006,0.188396,0.011143,0.058591,-0.129239,-0.065632,-0.007149,-0.07792,-0.200295,-0.019521,0.064784,-0.07445,0.285375,-0.096366,-0.447432,0.10817,-0.031755,-0.266419,-0.017986,-0.174246,0.090251,0.058947,-0.050864,-0.128568,0.081044,0.250813,0.236426,-0.09624,-0.091658,-0.108739,-0.024406,-0.000064,-0.026853,-0.452843,-0.102488,-0.078376,-0.281039,-0.3743
12390,Fox Racing Shox Token Volume Spacer for 36 Float Suspension Fork Models as of 2018,null,null,-0.144242,0.355375,-0.217192,-0.270789,0.057892,-0.210388,0.15544,-0.068606,-0.181962,0.19842,0.114561,-0.000805,0.237327,0.019852,-0.167383,0.14703,-0.259182,0.23792,0.265652,0.160674,-0.111726,-0.012094,0.323815,-0.234323,-0.202018,0.296513,-0.227738,0.08008,0.138295,-0.09159,-0.236308,-0.209697,-0.01642,-0.104586,-0.402361,0.165742,0.028545,0.134914,0.069444,-0.063124,-0.512847,-0.015978,0.082759,-0.002372,0.023175,-0.216969,-0.020512,0.01438,-0.147847,-0.094111,0.219572,0.310899,0.142373,-0.025434,-0.027304,-0.133504,0.065394,0.042206,0.108104,-0.281777,-0.246548,0.028769,-0.100338,-0.384681
12394,MRP Ramp Control Upgrade Cartridges,null,null,-0.047753,0.39129,-0.083404,-0.444472,0.067021,-0.191613,-0.223059,-0.039303,-0.442402,0.532885,-0.25822,0.048207,0.39103,-0.038281,0.052562,0.109788,-0.151247,-0.139623,0.171397,0.123259,-0.069152,0.229308,0.386229,0.135183,-0.213484,0.834322,-0.229403,-0.44739,-0.157383,-0.243951,-0.125744,0.53866,0.29715,-0.132723,-0.19783,-0.017131,0.164608,-0.415945,-0.241108,-0.339454,-0.260994,-0.061759,0.002525,-0.037879,0.316038,-0.453799,0.246517,0.322386,0.215471,0.334409,0.159874,-0.014891,-0.361412,-0.005658,-0.195637,0.245673,0.099321,-0.202041,0.104198,-0.543273,-0.39267,-0.165725,-0.491931,-0.150026
12395,RockShox Charger 2 RCT3 Upgrade Kit for Lyrik / Yari Models as of 2016,null,null,-0.314118,0.269673,-0.00884,-0.251506,0.042526,-0.135373,0.232588,0.032773,-0.309335,0.308635,0.220237,-0.142568,0.274921,0.007437,-0.055627,0.214515,0.055285,0.337291,0.086872,-0.035827,0.079857,-0.207644,0.140208,-0.193599,-0.375252,0.260075,0.052342,-0.034382,0.284127,0.065629,-0.173235,-0.227989,0.085618,-0.017773,-0.153748,0.289573,0.039944,0.105322,0.267071,-0.005358,-0.36644,0.154478,-0.087443,-0.043104,0.063694,-0.167606,0.118735,0.197695,-0.085421,-0.212569,0.333881,0.297653,0.148562,-0.079383,-0.00714,0.069401,0.081514,-0.126323,0.115715,-0.199271,-0.323051,-0.057246,-0.110691,-0.27336
12403,RockShox Service Kit (Dust Seals + Foam Rings) for Sektor/Tora/Recon/Reba,null,null,-0.112177,0.337024,-0.101497,-0.208843,0.106568,-0.299229,0.178099,0.004496,-0.210873,0.215441,-0.136005,-0.067955,0.052144,-0.055176,-0.08685,0.038189,-0.131838,0.342096,0.003943,-0.046012,-0.231381,-0.170022,0.200364,0.012809,-0.42768,0.304862,-0.011395,0.1793,0.071793,-0.03974,-0.234846,-0.126069,0.106749,0.235162,-0.261171,0.244591,0.025914,0.047815,0.333883,-0.037114,-0.279375,0.040694,-0.11046,-0.088517,0.121645,-0.150394,-0.077521,0.119995,-0.194761,-0.28135,0.080952,0.40935,0.010662,0.072876,-0.109501,-0.117765,0.098479,-0.019071,0.131797,-0.24088,-0.141048,-0.132567,-0.198902,-0.411885
12404,RockShox Dust Seals / Foam Rings Service Kit for Judy/Pilot/SID/Dart,null,null,-0.238108,-0.188433,-0.094642,-0.050166,-0.216525,0.015306,-0.278249,0.021974,0.060431,-0.38981,0.318147,0.108582,-0.02667,0.12545,-0.176384,-0.33362,0.183978,0.089122,-0.118644,-0.302976,0.12498,0.109722,0.423568,-0.034792,-0.108028,0.670483,0.166463,-0.221601,-0.063922,0.193578,-0.211936,-0.210034,0.201629,0.285862,0.234714,0.089424,-0.127618,-0.094013,-0.128985,0.005768,-0.122401,0.142063,0.108696,-0.128861,-0.083688,-0.365558,0.106479,0.208901,-0.06832,-0.563107,0.246663,0.281973,0.169794,-0.118441,-0.19092,-0.007155,-0.001485,0.007805,0.1519,0.210567,0.015398,-0.191254,-0.053161,0.149734
12779,"RockShox Paragon Gold RL Solo Air 28"" Disc Suspension Fork",null,null,-0.244918,0.295752,-0.014743,-0.402081,0.075342,-0.067742,0.080264,0.056719,-0.314944,0.133563,-0.027383,0.022449,0.081928,-0.076941,-0.061596,0.126831,-0.307738,0.300005,0.3746,-0.128575,-0.220016,-0.101033,0.23723,-0.30713,-0.056071,0.149009,-0.159523,0.130872,0.205773,-0.177566,-0.239599,-0.196323,-0.072904,0.08593,-0.214399,0.074825,-0.016554,0.126752,0.194894,-0.070111,-0.627798,0.110643,-0.090202,-0.087024,0.080116,-0.058145,-0.00582,0.123598,-0.144517,-0.069054,0.068042,0.423324,0.108926,-0.154667,0.137507,0.019655,0.125943,-0.174657,0.238973,-0.217353,-0.178743,0.076499,-0.06347,-0.376904
12785,RockShox Suspension Oil - 5WT Viscostiy,null,null,-0.297247,-0.257041,-0.07468,-0.036357,-0.417858,0.283328,-0.177087,0.148223,0.114059,-0.316976,0.07664,0.299745,0.062407,0.191299,-0.183081,-0.267309,0.009803,0.216683,-0.121885,-0.096265,0.141486,0.152879,0.337339,-0.163673,-0.081696,0.965408,0.192962,-0.366021,-0.214449,0.282102,-0.162833,-0.182751,0.042233,0.032686,0.431266,-0.450872,-0.120688,-0.050607,-0.17266,0.018726,-0.325639,0.219295,0.047433,-0.102001,0.018721,-0.355802,0.231267,0.214675,0.061488,-0.264061,0.10064,0.437796,0.239301,-0.048934,-0.093126,0.024058,-0.252068,0.07181,-0.051104,0.039714,0.103579,-0.222189,0.032231,0.224286
12787,"RockShox Fork Oil, 15 wt Viscosity",null,null,-0.089124,0.036436,-0.152163,0.202508,-0.045885,0.01418,0.186094,-0.097715,-0.153608,-0.247826,-0.250756,0.174391,-0.048633,0.08924,0.194119,0.273487,0.073558,-0.070316,0.524997,0.234941,-0.392148,0.014837,-0.00676,0.647977,0.293313,0.615664,0.289795,0.202799,-0.468944,-0.391709,0.002422,0.083987,0.178981,0.02231,0.551706,0.133841,0.215947,0.034124,-0.076132,0.192844,-0.276426,0.095167,0.350784,-0.12514,-0.30804,-0.071341,0.31488,0.22671,-0.11539,-0.184008,0.425056,0.524148,-0.049941,0.292029,-0.290679,0.414066,0.229063,-0.380547,0.419395,-0.218817,-0.306089,0.066836,0.231214,-0.818622
12798,RockShox Spare Spring for BoXXer / Domain Dual Crown,null,null,-0.185983,0.152075,-0.048933,-0.171425,0.249148,-0.025417,-0.001533,-0.020742,-0.261274,-0.152075,-0.05623,0.08792,-0.0054,-0.050106,-0.088591,0.316111,-0.104618,0.123576,0.433729,0.012342,-0.245238,-0.238816,0.077385,0.359417,0.176506,0.124097,0.161453,0.181655,-0.322022,-0.25662,-0.07544,0.007508,-0.006944,0.013351,0.16397,0.212388,-0.117565,0.330987,0.109641,0.074632,-0.266923,0.176979,0.260667,-0.045446,-0.02533,-0.152827,0.083828,0.33049,-0.334926,0.030069,0.203822,0.366471,-0.028807,0.112635,0.096803,-0.013393,0.244097,-0.04291,0.416939,-0.314165,-0.108109,0.066225,0.004907,-0.502303
12832,"tubolito Tubo-Road-700c 28"" Tube",null,null,-0.082974,0.206416,0.005403,-0.206645,-0.173794,-0.143998,0.164159,0.043791,-0.063286,0.256381,-0.1564,0.088611,0.045386,-0.241184,-0.187343,0.262536,-0.176074,0.06205,0.319248,-0.085128,-0.161092,-0.158302,0.075925,-0.112364,-0.138841,0.437166,0.011197,0.124507,0.022657,0.06247,-0.129585,-0.318989,0.07188,0.130731,-0.278622,0.010881,0.146071,-0.048932,0.147412,-0.099,-0.299292,-0.106608,-0.009949,-0.170166,0.012278,-0.217194,-0.091774,0.278508,-0.083895,-0.155995,0.257007,0.313368,0.123902,-0.023275,-0.109775,-0.028854,0.091477,-0.039247,0.222816,-0.603305,-0.137519,-0.054675,-0.240425,-0.222126
12835,"Schwalbe Tube No. 19A Extralight for 27.5"" / 28"" / 29"" Tyres",null,null,0.028049,0.251517,-0.045679,-0.305301,-0.046287,-0.163777,0.07538,-0.121365,-0.328811,0.077049,0.251966,0.074683,0.184749,-0.155655,-0.185495,0.315307,-0.221705,0.069015,-0.013776,0.060356,-0.036448,-0.090403,0.233719,-0.155185,-0.33054,0.153127,0.038405,0.026667,0.141921,0.055408,-0.365477,-0.205988,-0.028785,-0.067312,-0.275122,0.082033,-0.063922,0.252343,0.206885,-0.011591,-0.444743,-0.101742,-0.009652,-0.068125,0.0256,-0.066609,-0.212922,0.148219,-0.062159,-0.229899,0.248256,0.325581,0.1316,-0.11173,-0.028556,-0.222127,0.042027,-0.004075,0.121002,-0.301098,-0.075315,-0.276262,-0.067991,-0.274542
12850,"Schwalbe Tube No. 19 for 27.5"" / 28"" /29"" Tyres - 5 Pack",null,null,0.509293,0.389554,-0.513351,-0.625017,0.232563,0.407329,-0.384005,-0.275998,0.287083,-0.783372,-0.544355,0.284106,0.334338,0.427871,0.284151,0.419919,0.49471,0.416049,0.231841,-0.267729,0.157888,-0.017376,-0.326458,-0.560177,0.197909,0.703737,0.413487,-0.298203,0.397396,0.260843,-0.639507,0.309943,0.27258,-0.565998,0.790317,-0.007021,-0.421813,-0.773762,-0.23491,-0.406472,-0.110504,-0.824219,0.488549,0.18225,0.15594,-0.450788,0.021969,0.419797,-0.462861,-0.977429,0.194697,1.001032,-0.207506,0.414106,0.062931,0.273648,0.879429,-0.459727,-1.017972,-0.146643,-0.178833,-0.193296,-0.223957,-0.027889
12855,Continental Race 28 Tubes Set- 5 Tubes + 2 Free Tire Levers,null,null,0.167079,-0.362863,0.138725,0.28972,-0.540444,0.298742,0.140247,-0.109274,0.360167,-0.2087,-0.0105,0.172171,0.973955,0.455902,0.639238,-0.429783,-0.030521,-0.371199,0.430565,-0.247492,0.503021,-0.758047,0.410291,0.18323,-0.522704,0.043544,-0.391253,-0.306647,0.399564,-0.37273,-0.318888,-0.158766,0.070504,-0.05274,0.209183,0.276739,0.543874,0.129495,0.093461,0.590481,-0.218975,-0.57754,0.527517,-0.176371,-0.086077,-0.272384,-0.140886,1.021743,-0.102724,-0.537921,0.735003,0.611381,-0.218484,-0.450035,-0.555419,-0.186866,0.115292,0.242834,0.155048,-0.396797,-0.048205,0.47857,-0.464834,-0.866147
12860,Continental Race 28 Tube - 25 Tube Set + 2 Free Tyre Levers,null,null,0.000931,0.018662,-0.178514,0.144476,-0.084119,-0.068572,0.183128,-0.415642,-0.130383,-0.512334,-0.12112,0.1237,-0.151386,0.165764,0.15233,0.294503,-0.031814,-0.219519,0.289866,0.274705,-0.362688,0.086353,0.045351,0.565858,0.268312,0.518064,0.296628,0.202073,-0.576212,-0.372835,-0.107356,0.110611,0.194112,-0.191884,0.60989,0.204952,0.040225,0.228923,-0.089846,0.264264,-0.379503,0.072802,0.382032,-0.113951,-0.457657,-0.087082,0.254626,0.267266,0.059229,-0.184737,0.413268,0.619372,-0.060746,0.29706,-0.287409,0.016903,0.175489,-0.107905,0.379417,-0.111487,-0.201347,-0.083069,0.360239,-0.603854
12861,Continental Race 28 Tubes - 10 Pack - OEM Packaging,null,null,-0.086687,-0.030297,-0.090569,0.005482,0.04084,0.104755,0.065816,-0.085374,-0.256614,-0.292431,-0.094985,0.231612,-0.168978,-0.044519,-0.02417,0.375673,-0.092986,-0.065089,0.52335,0.294008,-0.34835,-0.060415,0.024607,0.664387,0.201766,0.551605,0.299801,0.061719,-0.614651,-0.390415,-0.055767,0.190873,0.116357,-0.027757,0.568708,0.187037,0.103534,0.122891,-0.095535,0.081923,-0.316421,-0.00719,0.306292,-0.10525,-0.478304,-0.127439,0.242015,0.282681,-0.00386,-0.257421,0.235873,0.411893,-0.21157,0.281486,-0.244467,0.229796,0.320056,-0.134134,0.444975,-0.260556,-0.237547,-0.078748,0.415595,-0.792196
12867,"Michelin A3 Protek Max City Gravel 28"" Tube",null,null,0.590486,0.351283,-0.501552,-0.636803,0.356082,0.490901,-0.288431,-0.251558,0.388675,-0.865228,-0.718772,0.41981,0.205491,0.487346,0.218254,0.514035,0.461572,0.54954,0.323759,-0.175341,0.052389,-0.176072,-0.524206,-0.420739,0.295429,0.479647,0.412765,-0.214532,0.299738,0.324978,-0.633792,0.175983,0.137889,-0.565013,0.936534,0.119878,-0.327118,-0.575093,-0.130097,-0.292769,-0.195181,-0.673365,0.464804,0.202866,0.124605,-0.335746,-0.125565,0.512365,-0.487263,-0.811437,0.138377,1.214127,-0.061524,0.462815,0.153399,0.251244,0.928811,-0.406672,-1.051183,-0.145227,0.016868,-0.120282,-0.140033,-0.215197
12874,Challenge Latex Cross Tube,null,null,-0.1412,0.067735,-0.091215,-0.255462,-0.064316,-0.166425,0.032922,-0.085325,-0.241328,-0.156662,0.195212,-0.011259,0.139817,0.023734,0.054193,-0.086273,0.140502,0.163189,-0.276042,-0.110711,-0.008626,-0.061837,0.341522,-0.051429,-0.363507,0.537016,0.047977,-0.171183,-0.00446,0.112046,-0.169743,-0.056371,0.114756,0.030772,0.045865,0.140613,-0.012581,-0.067641,0.304346,0.042634,-0.33081,-0.058223,-0.035245,-0.009529,0.134794,-0.289218,0.084425,-0.088005,0.195945,-0.214007,-0.055279,0.298622,0.273187,-0.042341,0.084754,-0.163418,0.072047,-0.061972,0.017205,0.093384,-0.220122,-0.09896,0.027258,0.075749
12877,Vittoria Lite Tube,null,null,-0.105945,0.311935,0.059471,-0.241794,-0.042107,-0.173043,0.134172,-0.014055,-0.350716,0.252302,-0.112252,0.164016,0.183125,-0.078517,-0.04827,0.18008,0.012094,0.355517,0.092207,-0.04775,-0.209791,-0.101234,0.133658,-0.068482,-0.261409,0.358873,0.049459,0.163497,0.030192,0.048793,-0.213619,-0.027639,0.186876,0.148227,-0.231428,-0.07057,0.077812,0.126548,0.359941,-0.154881,-0.336806,0.005173,-0.064938,-0.042595,0.074588,-0.171062,-0.036649,0.138515,-0.04758,-0.16038,0.24591,0.209553,0.105384,-0.125342,-0.043127,0.082041,0.07265,0.02315,0.230382,-0.288382,-0.154198,-0.129977,-0.171661,-0.35261
